5114000	Krefeld, Stadt	137.77	226699	Krefeld	1	5114000	Krefeld, Stadt	0	1	1	kreisfreie Großstadt	1	Städtischer Raum	508	Düsseldorf	1	Städtische Region	48	Krefeld	51	Düsseldorf	DEA14	Krefeld, Kreisfreie Stadt	DEA1	Düsseldorf	5	Nordrhein-Westfalen	1	West																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																		
5116000	Mönchengladbach, Stadt	170.47	262188	Mönchengladbach	1	5116000	Mönchengladbach, Stadt	0	1	1	kreisfreie Großstadt	1	Städtischer Raum	508	Düsseldorf	1	Städtische Region	50	Mönchengladbach	51	Düsseldorf	DEA15	Mönchengladbach, Kreisfreie Stadt	DEA1	Düsseldorf	5	Nordrhein-Westfalen	1	West																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																		
5117000	Mülheim an der Ruhr, Stadt	91.28	171265	Mülheim an der Ruhr	1	5117000	Mülheim an der Ruhr, Stadt	0	1	1	kreisfreie Großstadt	1	Städtischer Raum	507	Duisburg/Essen	1	Städtische Region	47	Essen	51	Düsseldorf	DEA16	Mülheim an der Ruhr, Kreisfreie Stadt	DEA1	Düsseldorf	5	Nordrhein-Westfalen	1	West																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																		
5119000	Oberhausen, Stadt	77.09	211422	Oberhausen	1	5119000	Oberhausen, Stadt	0	1	1	kreisfreie Großstadt	1	Städtischer Raum	507	Duisburg/Essen	1	Städtische Region	46	Duisburg	51	Düsseldorf	DEA17	Oberhausen, Kreisfreie Stadt	DEA1	Düsseldorf	5	Nordrhein-Westfalen	1	West																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																		
5120000	Remscheid, Stadt	74.52	110584	Remscheid	1	5120000	Remscheid, Stadt	0	1	1	kreisfreie Großstadt	1	Städtischer Raum	508	Düsseldorf	1	Städtische Region	54	Remscheid	51	Düsseldorf	DEA18	Remscheid, Kreisfreie Stadt	DEA1	Düsseldorf	5	Nordrhein-Westfalen	1	West																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																		
5122000	Solingen, Stadt	89.54	158803	Solingen	1	5122000	Solingen, Stadt	0	1	1	kreisfreie Großstadt	1	Städtischer Raum	508	Düsseldorf	1	Städtische Region	52	Wuppertal	51	Düsseldorf	DEA19	Solingen, Kreisfreie Stadt	DEA1	Düsseldorf	5	Nordrhein-Westfalen	1	West																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																		
5124000	Wuppertal, Stadt	168.39	353590	Wuppertal	1	5124000	Wuppertal, Stadt	0	1	1	kreisfreie Großstadt	1	Städtischer Raum	508	Düsseldorf	1	Städtische Region	52	Wuppertal	51	Düsseldorf	DEA1A	Wuppertal, Kreisfreie Stadt	DEA1	Düsseldorf	5	Nordrhein-Westfalen	1	West																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																		
5154000	Kleve	1233	311270	Kleve	2	5154000	Kleve	0	2	2	Städtischer Kreis	1	Städtischer Raum	507	Duisburg/Essen	1	Städtische Region	55	Kleve	51	Düsseldorf	DEA1B	Kleve	DEA1	Düsseldorf	5	Nordrhein-Westfalen	1	West																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																		
5158000	Mettmann	407.21	485409	Mettmann	2	5158000	Mettmann	0	2	2	Städtischer Kreis	1	Städtischer Raum	508	Düsseldorf	1	Städtische Region	45	Düsseldorf	51	Düsseldorf	DEA1C	Mettmann	DEA1	Düsseldorf	5	Nordrhein-Westfalen	1	West																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																		
5162000	Rhein-Kreis Neuss	576.42	449408	Neuss	2	5162000	Neuss	0	2	2	Städtischer Kreis	1	Städtischer Raum	508	Düsseldorf	1	Städtische Region	45	Düsseldorf	51	Düsseldorf	DEA1D	Rhein-Kreis Neuss	DEA1	Düsseldorf	5	Nordrhein-Westfalen	1	West																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																		
5166000	Viersen	563.27	298733	Viersen	2	5166000	Viersen	0	2	2	Städtischer Kreis	1	Städtischer Raum	508	Düsseldorf	1	Städtische Region	49	Viersen	51	Düsseldorf	DEA1E	Viersen	DEA1	Düsseldorf	5	Nordrhein-Westfalen	1	West																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																		
5170000	Wesel	1042.81	460666	Wesel	2	5170000	Wesel	0	2	2	Städtischer Kreis	1	Städtischer Raum	507	Duisburg/Essen	1	Städtische Region	46	Duisburg	51	Düsseldorf	DEA1F	Wesel	DEA1	Düsseldorf	5	Nordrhein-Westfalen	1	West																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																		
5314000	Bonn, Stadt	141.06	325490	Bonn	1	5314000	Bonn, Stadt	0	1	1	kreisfreie Großstadt	1	Städtischer Raum	505	Bonn	1	Städtische Region	59	Bonn	53	Köln	DEA22	Bonn, Kreisfreie Stadt	DEA2	Köln	5	Nordrhein-Westfalen	1	West																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																		
5315000	Köln, Stadt	405.02	1080394	Köln	1	5315000	Köln, Stadt	0	1	1	kreisfreie Großstadt	1	Städtischer Raum	510	Köln	1	Städtische Region	57	Köln	53	Köln	DEA23	Köln, Kreisfreie Stadt	DEA2	Köln	5	Nordrhein-Westfalen	1	West																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																		
5316000	Leverkusen, Stadt	78.87	163577	Leverkusen	1	5316000	Leverkusen, Stadt	0	1	1	kreisfreie Großstadt	1	Städtischer Raum	510	Köln	1	Städtische Region	58	Leverkusen	53	Köln	DEA24	Leverkusen, Kreisfreie Stadt	DEA2	Köln	5	Nordrhein-Westfalen	1	West																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																		
5334000	Städteregion Aachen	706.84	554068	Aachen	2	5334000	Städteregion Aachen	0	2	2	Städtischer Kreis	1	Städtischer Raum	501	Aachen	1	Städtische Region	56	Aachen	53	Köln	DEA2D	Städteregion Aachen	DEA2	Köln	5	Nordrhein-Westfalen	1	West																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																		
5358000	Düren	941.78	262889	Düren	2	5358000	Düren	0	2	2	Städtischer Kreis	1	Städtischer Raum	501	Aachen	1	Städtische Region	60	Düren	53	Köln	DEA26	Düren	DEA2	Köln	5	Nordrhein-Westfalen	1	West																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																		
5362000	Rhein-Erft-Kreis	704.7	467209	Bergheim	2	5362000	Erftkreis	0	2	2	Städtischer Kreis	1	Städtischer Raum	510	Köln	1	Städtische Region	57	Köln	53	Köln	DEA27	Rhein-Erft-Kreis	DEA2	Köln	5	Nordrhein-Westfalen	1	West																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																		
5366000	Euskirchen	1248.72	192127	Euskirchen	2	5366000	Euskirchen	0	2	2	Städtischer Kreis	1	Städtischer Raum	501	Aachen	1	Städtische Region	61	Euskirchen	53	Köln	DEA28	Euskirchen	DEA2	Köln	5	Nordrhein-Westfalen	1	West																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																		
5370000	Heinsberg	627.99	253106	Heinsberg	2	5370000	Heinsberg	0	2	2	Städtischer Kreis	1	Städtischer Raum	501	Aachen	1	Städtische Region	51	Heinsberg	53	Köln	DEA29	Heinsberg	DEA2	Köln	5	Nordrhein-Westfalen	1	West																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																		
5374000	Oberbergischer Kreis	918.84	272968	Gummersbach	2	5374000	Oberbergischer Kreis	0	2	2	Städtischer Kreis	1	Städtischer Raum	510	Köln	1	Städtische Region	62	Gummersbach	53	Köln	DEA2A	Oberbergischer Kreis	DEA2	Köln	5	Nordrhein-Westfalen	1	West																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																		
5378000	Rheinisch-Bergischer Kreis	437.32	283344	Bergisch Gladbach	2	5378000	Rheinisch-Bergischer Kreis	0	2	2	Städtischer Kreis	1	Städtischer Raum	510	Köln	1	Städtische Region	57	Köln	53	Köln	DEA2B	Rheinisch-Bergischer Kreis	DEA2	Köln	5	Nordrhein-Westfalen	1	West																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																		
5382000	Rhein-Sieg-Kreis	1153.21	599056	Siegburg	2	5382000	Rhein-Sieg-Kreis	0	2	2	Städtischer Kreis	1	Städtischer Raum	505	Bonn	1	Städtische Region	59	Bonn	53	Köln	DEA2C	Rhein-Sieg-Kreis	DEA2	Köln	5	Nordrhein-Westfalen	1	West																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																		
5512000	Bottrop, Stadt	100.61	117364	Bottrop	1	5512000	Bottrop, Stadt	0	1	1	kreisfreie Großstadt	1	Städtischer Raum	509	Emscher-Lippe	1	Städtische Region	63	Gelsenkirchen	55	Münster	DEA31	Bottrop, Kreisfreie Stadt	DEA3	Münster	5	Nordrhein-Westfalen	1	West																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																		
5513000	Gelsenkirchen, Stadt	104.94	260305	Gelsenkirchen	1	5513000	Gelsenkirchen, Stadt	0	1	1	kreisfreie Großstadt	1	Städtischer Raum	509	Emscher-Lippe	1	Städtische Region	63	Gelsenkirchen	55	Münster	DEA32	Gelsenkirchen, Kreisfreie Stadt	DEA3	Münster	5	Nordrhein-Westfalen	1	West																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																		
5515000	Münster, Stadt	303.28	313559	Münster	1	5515000	Münster, Stadt	0	1	1	kreisfreie Großstadt	1	Städtischer Raum	511	Münster	2	Region mit Verstädterungsansätzen	64	Münster	55	Münster	DEA33	Münster, Kreisfreie Stadt	DEA3	Münster	5	Nordrhein-Westfalen	1	West																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																		
5554000	Borken	1420.96	369718	Borken	2	5554000	Borken	0	2	2	Städtischer Kreis	1	Städtischer Raum	511	Münster	2	Region mit Verstädterungsansätzen	65	Borken	55	Münster	DEA34	Borken	DEA3	Münster	5	Nordrhein-Westfalen	1	West																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																		
5558000	Coesfeld	1112.03	219360	Coesfeld	2	5558000	Coesfeld	0	2	2	Städtischer Kreis	1	Städtischer Raum	511	Münster	2	Region mit Verstädterungsansätzen	64	Münster	55	Münster	DEA35	Coesfeld	DEA3	Münster	5	Nordrhein-Westfalen	1	West																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																		
5562000	Recklinghausen	761.32	616824	Recklinghausen	2	5562000	Recklinghausen	0	2	2	Städtischer Kreis	1	Städtischer Raum	509	Emscher-Lippe	1	Städtische Region	63	Gelsenkirchen	55	Münster	DEA36	Recklinghausen	DEA3	Münster	5	Nordrhein-Westfalen	1	West																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																		
5566000	Steinfurt	1795.76	446565	Steinfurt	2	5566000	Steinfurt	0	2	2	Städtischer Kreis	1	Städtischer Raum	511	Münster	2	Region mit Verstädterungsansätzen	66	Steinfurt	55	Münster	DEA37	Steinfurt	DEA3	Münster	5	Nordrhein-Westfalen	1	West																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																		
5570000	Warendorf	1319.42	277458	Warendorf	2	5570000	Warendorf	0	2	2	Städtischer Kreis	1	Städtischer Raum	511	Münster	2	Region mit Verstädterungsansätzen	64	Münster	55	Münster	DEA38	Warendorf	DEA3	Münster	5	Nordrhein-Westfalen	1	West																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																		
5711000	Bielefeld, Stadt	258.82	332552	Bielefeld	1	5711000	Bielefeld, Stadt	0	1	1	kreisfreie Großstadt	1	Städtischer Raum	503	Bielefeld	1	Städtische Region	67	Bielefeld	57	Detmold	DEA41	Bielefeld, Kreisfreie Stadt	DEA4	Detmold	5	Nordrhein-Westfalen	1	West																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																		
5754000	Gütersloh	969.21	363049	Gütersloh	2	5754000	Gütersloh	0	2	2	Städtischer Kreis	1	Städtischer Raum	503	Bielefeld	1	Städtische Region	68	Gütersloh	57	Detmold	DEA42	Gütersloh	DEA4	Detmold	5	Nordrhein-Westfalen	1	West																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																		
5758000	Herford	450.41	251539	Herford	2	5758000	Herford	0	2	2	Städtischer Kreis	1	Städtischer Raum	503	Bielefeld	1	Städtische Region	67	Bielefeld	57	Detmold	DEA43	Herford	DEA4	Detmold	5	Nordrhein-Westfalen	1	West																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																		
5762000	Höxter	1201.42	141565	Höxter	2	5762000	Höxter	0	2	3	Ländlicher Kreis mit Verdichtungsansätzen	2	Ländlicher Raum	512	Paderborn	2	Region mit Verstädterungsansätzen	44	Höxter	57	Detmold	DEA44	Höxter	DEA4	Detmold	5	Nordrhein-Westfalen	1	West																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																		
5766000	Lippe	1246.19	349069	Detmold	2	5766000	Lippe	0	2	2	Städtischer Kreis	1	Städtischer Raum	503	Bielefeld	1	Städtische Region	69	Detmold	57	Detmold	DEA45	Lippe	DEA4	Detmold	5	Nordrhein-Westfalen	1	West																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																		
5770000	Minden-Lübbecke	1152.41	311207	Minden	2	5770000	Minden-Lübbecke	0	2	2	Städtischer Kreis	1	Städtischer Raum	503	Bielefeld	1	Städtische Region	70	Minden	57	Detmold	DEA46	Minden-Lübbecke	DEA4	Detmold	5	Nordrhein-Westfalen	1	West																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																		
